Index,Team,Num of summer games,Summer gold medals,Summer silver medals,Bronze medals,Total summer medals,Num of winter games,Winter gold medals,Winter silver medals,Winter bronze medals,Total winter medals,Total number of Games,Total gold medals,Total silver medals,Total bronze medals,Total of all medals,CleanCountry,Avg_num_of_medals_per_game,Percent of gold medals,Percent of silver medals,Percent of bronze medals,Continent,Year,Rank,NOC,Gold years,Silver years,Bronze years,Total years,Yug_group,Participation_Status,Status
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
71.0,,24.0,189.0,162.0,191.0,542.0,22.0,17.0,29.0,30.0,76.0,46.0,206.0,191.0,221.0,618.0,,13.434782608695652,33.33333333333333,30.90614886731392,35.760517799352755,Asia,1948,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,Excluded after World War II (1948),active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1960,8,Japan (JPN),4.0,7.0,7.0,18.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1932,5,,7.0,7.0,4.0,18.0,UNKNOWN,Participated,active
72.0,Jordan (JOR),12.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,1.0,4.0,Jordan,0.3333333333333333,25.0,50.0,25.0,Asia,2024,74,Jordan,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
72.0,,12.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,1.0,4.0,,0.3333333333333333,25.0,50.0,25.0,Asia,2020,74,,0.0,1.0,1.0,2.0,UNKNOWN,Participated,active
72.0,,12.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,1.0,4.0,,0.3333333333333333,25.0,50.0,25.0,Asia,2016,54,,1.0,0.0,0.0,1.0,UNKNOWN,Participated,active
73.0,Kazakhstan (KAZ),8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,Kazakhstan,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,2024,43,Kazakhstan,1.0,3.0,3.0,7.0,UNKNOWN,Participated,active
73.0,,8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,2020,83,,0.0,0.0,8.0,8.0,UNKNOWN,Participated,active
73.0,,8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,2016,30,,2.0,5.0,10.0,17.0,UNKNOWN,Participated,active
73.0,,8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,2012,23,,3.0,2.0,6.0,11.0,UNKNOWN,Participated,active
73.0,,8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,2008,29,,2.0,3.0,4.0,9.0,UNKNOWN,Participated,active
73.0,,8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,2004,40,,1.0,4.0,3.0,8.0,UNKNOWN,Participated,active
73.0,,8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,2000,22,,3.0,4.0,0.0,7.0,UNKNOWN,Participated,active
73.0,,8.0,15.0,25.0,38.0,78.0,8.0,1.0,3.0,4.0,8.0,16.0,16.0,28.0,42.0,86.0,,5.375,18.6046511627907,32.55813953488372,48.837209302325576,Asia,1996,24,,3.0,4.0,4.0,11.0,UNKNOWN,Participated,active
74.0,Kenya (KEN),16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,Kenya,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,2024,17,Kenya,4.0,2.0,5.0,11.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,2020,19,,4.0,4.0,2.0,10.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,2016,15,,6.0,6.0,1.0,13.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,2012,29,,2.0,4.0,7.0,13.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,2008,13,,6.0,4.0,6.0,16.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,2004,41,,1.0,4.0,2.0,7.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,2000,29,,2.0,3.0,2.0,7.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,1996,38,,1.0,4.0,3.0,8.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,1992,21,,2.0,4.0,2.0,8.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,1988,13,,5.0,2.0,2.0,9.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,1984,23,,1.0,0.0,2.0,3.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,1972,19,,2.0,3.0,4.0,9.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,1968,14,,3.0,4.0,2.0,9.0,UNKNOWN,Participated,active
74.0,,16.0,39.0,44.0,41.0,124.0,4.0,0.0,0.0,0.0,0.0,20.0,39.0,44.0,41.0,124.0,,6.2,31.451612903225808,35.483870967741936,33.064516129032256,Africa,1964,35,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
75.0,Kosovo (KOS),3.0,3.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,5.0,Kosovo,1.0,60.0,20.0,20.0,Unknown,2024,73,Kosovo,0.0,1.0,1.0,2.0,Kosovo,Participated,active
75.0,,3.0,3.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,5.0,,1.0,60.0,20.0,20.0,Unknown,2020,42,,2.0,0.0,0.0,2.0,Kosovo,Participated,active
75.0,,3.0,3.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,5.0,,1.0,60.0,20.0,20.0,Unknown,2016,54,,1.0,0.0,0.0,1.0,Kosovo,Participated,active
78.0,Kuwait (KUW),14.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,3.0,Kuwait,0.2142857142857142,0.0,0.0,100.0,Asia,2020,86,Kuwait,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
78.0,,14.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,3.0,,0.2142857142857142,0.0,0.0,100.0,Asia,2012,79,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
78.0,,14.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,3.0,,0.2142857142857142,0.0,0.0,100.0,Asia,2000,71,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
79.0,Kyrgyzstan (KGZ),8.0,0.0,5.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,8.0,13.0,Kyrgyzstan,0.8125,0.0,38.46153846153847,61.53846153846154,Asia,2024,68,Kyrgyzstan,0.0,2.0,4.0,6.0,UNKNOWN,Participated,active
79.0,,8.0,0.0,5.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,8.0,13.0,,0.8125,0.0,38.46153846153847,61.53846153846154,Asia,2020,70,,0.0,2.0,1.0,3.0,UNKNOWN,Participated,active
79.0,,8.0,0.0,5.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,8.0,13.0,,0.8125,0.0,38.46153846153847,61.53846153846154,Asia,2008,64,,0.0,1.0,2.0,3.0,UNKNOWN,Participated,active
79.0,,8.0,0.0,5.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,8.0,13.0,,0.8125,0.0,38.46153846153847,61.53846153846154,Asia,2000,71,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
80.0,Latvia (LAT),13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,Latvia,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,2020,59,Latvia,1.0,0.0,1.0,2.0,UNKNOWN,Participated,active
80.0,,13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,2012,48,,1.0,0.0,1.0,2.0,UNKNOWN,Participated,active
80.0,,13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,2008,46,,1.0,1.0,1.0,3.0,UNKNOWN,Participated,active
80.0,,13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,2004,58,,0.0,4.0,0.0,4.0,UNKNOWN,Participated,active
80.0,,13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,2000,44,,1.0,1.0,1.0,3.0,UNKNOWN,Participated,active
80.0,,13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,1996,61,,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
80.0,,13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,1992,40,,0.0,2.0,1.0,3.0,UNKNOWN,Participated,active
80.0,,13.0,4.0,11.0,6.0,21.0,12.0,1.0,3.0,6.0,10.0,25.0,5.0,14.0,12.0,31.0,,1.24,16.129032258064516,45.16129032258064,38.70967741935484,Europe,1936,24,,0.0,1.0,1.0,2.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1932,22,Latvia (LAT),0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
81.0,Lebanon (LBN),19.0,0.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,2.0,4.0,Lebanon,0.1081081081081081,0.0,50.0,50.0,Asia,1980,35,Lebanon,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
81.0,,19.0,0.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,2.0,4.0,,0.1081081081081081,0.0,50.0,50.0,Asia,1972,33,,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
81.0,,19.0,0.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,2.0,4.0,,0.1081081081081081,0.0,50.0,50.0,Asia,1952,32,,0.0,1.0,1.0,2.0,UNKNOWN,Participated,active
82.0,Liechtenstein (LIE),19.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,6.0,10.0,39.0,2.0,2.0,6.0,10.0,Liechtenstein,0.2564102564102564,20.0,20.0,60.0,Europe,0,UNKNOWN,,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,active
83.0,Lithuania (LTU),11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,Lithuania,1.4285714285714286,20.0,30.0,50.0,Europe,2024,70,Lithuania,0.0,2.0,2.0,4.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,2020,77,,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,2016,65,,0.0,1.0,3.0,4.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,2012,35,,2.0,0.0,3.0,5.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,2008,57,,0.0,3.0,2.0,5.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,2004,45,,1.0,2.0,0.0,3.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,2000,33,,2.0,0.0,3.0,5.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,1996,71,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
83.0,,11.0,6.0,9.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,15.0,30.0,,1.4285714285714286,20.0,30.0,50.0,Europe,1992,34,,1.0,0.0,1.0,2.0,UNKNOWN,Participated,active
84.0,Luxembourg (LUX)[O],26.0,2.0,1.0,0.0,3.0,10.0,0.0,2.0,0.0,2.0,36.0,2.0,3.0,0.0,5.0,Luxembourg,0.1388888888888889,40.0,60.0,0.0,Europe,1952,27,Luxembourg,1.0,0.0,0.0,1.0,UNKNOWN,Participated,active
84.0,,26.0,2.0,1.0,0.0,3.0,10.0,0.0,2.0,0.0,2.0,36.0,2.0,3.0,0.0,5.0,,0.1388888888888889,40.0,60.0,0.0,Europe,1920,19,,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,2000,71,Macedonia,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
85.0,Malaysia (MAS)[MAS],15.0,0.0,8.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7.0,15.0,Malaysia,0.8823529411764706,0.0,53.333333333333336,46.66666666666666,Asia,2024,80,Malaysia,0.0,0.0,2.0,2.0,UNKNOWN,Participated,active
85.0,,15.0,0.0,8.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7.0,15.0,,0.8823529411764706,0.0,53.333333333333336,46.66666666666666,Asia,2020,74,,0.0,1.0,1.0,2.0,UNKNOWN,Participated,active
85.0,,15.0,0.0,8.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7.0,15.0,,0.8823529411764706,0.0,53.333333333333336,46.66666666666666,Asia,2016,60,,0.0,4.0,1.0,5.0,UNKNOWN,Participated,active
85.0,,15.0,0.0,8.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7.0,15.0,,0.8823529411764706,0.0,53.333333333333336,46.66666666666666,Asia,2012,65,,0.0,1.0,1.0,2.0,UNKNOWN,Participated,active
85.0,,15.0,0.0,8.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7.0,15.0,,0.8823529411764706,0.0,53.333333333333336,46.66666666666666,Asia,2008,72,,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
85.0,,15.0,0.0,8.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7.0,15.0,,0.8823529411764706,0.0,53.333333333333336,46.66666666666666,Asia,1996,58,,0.0,1.0,1.0,2.0,UNKNOWN,Participated,active
85.0,,15.0,0.0,8.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,7.0,15.0,,0.8823529411764706,0.0,53.333333333333336,46.66666666666666,Asia,1992,54,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
86.0,Mauritius (MRI),11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,Mauritius,0.0909090909090909,0.0,0.0,100.0,Africa,2008,82,Mauritius,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
87.0,Mexico (MEX),25.0,13.0,27.0,37.0,77.0,10.0,0.0,0.0,0.0,0.0,35.0,13.0,27.0,37.0,77.0,Mexico,2.2,16.883116883116884,35.064935064935064,48.05194805194805,North America,2024,65,Mexico,0.0,3.0,2.0,5.0,UNKNOWN,Participated,active
